b
9,2702570S,32394,129576008,517,0,0
9,2500,1,,
S,37037,148148008,533,0,0
S,37038,148152008,538,0,0
S,37039,148156008,543,0,0
S,37040,148160008,548,0,0
S,37041,148164008,554,0,0
S,37042,148168008,559,0,0
S,37043,148172012,564,0,0
S,37044,148176008,569,0,0
S,37045,148180008,574,0,0
S,37046,148184008,580,0,0
S,37047,148188008,585,0,0
S,37048,148192012,585,0,0
S,37049,148196008,580,0,0
S,37050,148200008,575,0,0
S,37051,148204008,570,0,0
S,37052,148208008,565,0,0
S,37053,148212008,560,0,0
S,37054,148216008,555,0,0
S,37055,148220008,549,0,0
S,37056,148224008,544,0,0
S,37057,148228008,539,0,0
S,37058,148232008,534,0,0
S,37059,148236008,528,0,0
S,37060,148240012,523,0,0
S,37061,148244008,518,0,0
S,37062,148248012,513,0,0
S,37063,148252008,507,0,0
S,37064,148256008,504,0,0
S,37065,148260008,504,0,0
S,37066,148264008,504,0,0
S,37067,148268008,504,0,0
S,37068,148272008,504,0,0
S,37069,148276008,504,0,0
S,37070,148280008,504,0,0
S,37071,148284008,504,0,0
S,37072,148288008,504,0,0
S,37073,148292008,504,0,0
S,37074,148296008,504,0,0
S,37075,148300008,505,0,0
S,37076,148304012,505,0,0
S,37077,148308008,505,0,0
S,37078,148312008,505,0,0
S,37079,148316008,505,0,0
S,37080,148320008,505,0,0
S,37081,148324008,505,0,0
S,37082,148328008,505,0,0
S,37083,148332012,505,0,0
S,37084,148336008,505,0,0
S,37085,148340008,505,0,0
S,37086,148344008,505,0,0
S,37087,148348008,505,0,0
S,37088,148352008,505,0,0
S,37089,148356012,505,0,0
S,37090,148360008,505,0,0
S,37091,148364008,505,0,0
S,37092,148368008,505,0,0
S,37093,148372012,505,0,0
S,37094,148376008,505,0,0
S,37095,148380008,505,0,0
S,37096,148384008,508,0,0
S,37097,148388008,512,0,0
S,37098,148392008,516,0,0
S,37099,148396008,519,0,0
S,37100,148400012,524,0,0
S,37101,148404008,528,0,0
S,37102,148408008,532,0,0
S,37103,148412008,532,0,0
S,37104,148416008,528,0,0
S,37105,148420008,524,0,0
S,37106,148424008,520,0,0
S,37107,148428008,517,0,0
S,37108,148432008,513,0,0
S,37109,148436008,509,0,0
S,37110,148440008,506,0,0
S,37111,148444012,506,0,0
S,37112,148448008,506,0,0
S,37113,148452008,506,0,0
S,37114,148456008,506,0,0
S,37115,148460008,506,0,0
S,37116,148464008,506,0,0
S,37117,148468008,506,0,0
S,37118,148472012,506,0,0
S,37119,148476012,506,0,0
S,37120,148480008,499,0,0
S,37121,148484008,484,0,0
S,37122,148488008,469,0,0
S,37123,148492008,469,0,0
S,37124,148496008,484,0,0
S,37125,148500008,500,0,0
S,37126,148504008,507,0,0
S,37127,148508008,507,0,0
S,37128,148512012,592,0,0
S,37129,148516012,677,0,0
S,37130,148520008,762,0,0
S,37131,148524008,677,0,0
S,37132,148528008,592,0,0
S,37133,148532008,507,0,0
S,37134,148536012,507,0,0
S,37135,148540008,491,0,0
S,37136,148544008,475,0,0
S,37137,148548008,459,0,0
S,37138,148552008,442,0,0
S,37139,148556008,459,0,0
S,37140,148560008,475,0,0
S,37141,148564012,491,0,0
S,37142,148568008,507,0,0
S,37143,148572008,507,0,0
S,37144,148576012,507,0,0
S,37145,148580008,507,0,0
S,37146,148584008,507,0,0
S,37147,148588008,507,0,0
S,37148,148592008,507,0,0
S,37149,148596008,507,0,0
S,37150,148600008,508,0,0
S,37151,148604008,508,0,0
S,37152,148608008,511,0,0
S,37153,148612008,517,0,0
S,37154,148616008,522,0,0
S,37155,148620008,527,0,0
S,37156,148624008,532,0,0
S,37157,148628008,538,0,0
S,37158,148632008,543,0,0
S,37159,148636008,548,0,0
S,37160,148640008,553,0,0
S,37161,148644008,559,0,0
S,37162,148648008,564,0,0
S,37163,148652008,569,0,0
S,37164,148656008,574,0,0
S,37165,148660008,579,0,0
S,37166,148664008,585,0,0
S,37167,148668012,590,0,0
S,37168,148672008,590,0,0
S,37169,148676008,585,0,0
S,37170,148680008,579,0,0
S,37171,148684008,574,0,0
S,37172,148688008,569,0,0
S,37173,148692008,564,0,0
S,37174,148696008,559,0,0
S,37175,148700008,554,0,0
S,37176,148704008,549,0,0
S,37177,148708012,544,0,0
S,37178,148712008,539,0,0
S,37179,148716008,533,0,0
S,37180,148720012,528,0,0
S,37181,148724008,523,0,0
S,37182,148728008,518,0,0
S,37183,148732008,512,0,0
S,37184,148736008,509,0,0
S,37185,148740008,509,0,0
S,37186,148744012,509,0,0
S,37187,148748008,509,0,0
S,37188,148752008,509,0,0
S,37189,148756008,509,0,0
S,37190,148760012,509,0,0
S,37191,148764008,509,0,0
S,37192,148768008,509,0,0
S,37193,148772008,509,0,0
S,37194,148776008,509,0,0
S,37195,148780008,509,0,0
S,37196,148784008,509,0,0
S,37197,148788008,509,0,0
S,37198,148792008,509,0,0
S,37199,148796008,509,0,0
S,37200,148800008,510,0,0
S,37201,148804008,510,0,0
S,37202,148808008,510,0,0
S,37203,148812008,510,0,0
S,37204,148816008,510,0,0
S,37205,148820012,510,0,0
S,37206,148824008,510,0,0
S,37207,148828008,510,0,0
S,37208,148832008,510,0,0
S,37209,148836008,510,0,0
S,37210,148840008,510,0,0
S,37211,148844008,510,0,0
S,37212,148848008,510,0,0
S,37213,148852008,510,0,0
S,37214,148856012,510,0,0
S,37215,148860008,510,0,0
S,37216,148864008,513,0,0
S,37217,148868008,517,0,0
S,37218,148872008,521,0,0
S,37219,148876008,524,0,0
S,37220,148880008,528,0,0
S,37221,148884012,532,0,0
S,37222,148888008,536,0,0
S,37223,148892008,536,0,0
S,37224,148896008,532,0,0
S,37225,148900008,529,0,0
S,37226,148904008,525,0,0
S,37227,148908008,522,0,0
S,37228,148912008,518,0,0
S,37229,148916012,514,0,0
S,37230,148920008,511,0,0
S,37231,148924008,511,0,0
S,37232,148928008,511,0,0
S,37233,148932008,511,0,0
S,37234,148936012,511,0,0
S,37235,148940008,511,0,0
S,37236,148944008,511,0,0
S,37237,148948008,511,0,0
S,37238,148952008,511,0,0
S,37239,148956008,511,0,0
S,37240,148960008,504,0,0
S,37241,148964008,489,0,0
S,37242,148968008,474,0,0
S,37243,148972008,474,0,0
S,37244,148976008,489,0,0
S,37245,148980008,504,0,0
S,37246,148984008,511,0,0
S,37247,148988008,511,0,0
S,37248,148992008,596,0,0
S,37249,148996008,681,0,0
S,37250,149000012,766,0,0
S,37251,149004008,682,0,0
S,37252,149008012,596,0,0
S,37253,149012008,512,0,0
S,37254,149016008,512,0,0
S,37255,149020008,496,0,0
S,37256,149024008,480,0,0
S,37257,149028008,464,0,0
S,37258,149032012,448,0,0
S,37259,149036008,464,0,0
S,37260,149040008,480,0,0
S,37261,149044008,496,0,0
S,37262,149048008,512,0,0
S,37263,149052008,512,0,0
S,37264,149056008,512,0,0
S,37265,149060008,512,0,0
S,37266,149064008,512,0,0
S,37267,149068008,512,0,0
S,37268,149072008,512,0,0
S,37269,149076008,512,0,0
S,37270,149080008,512,0,0
S,37271,149084008,512,0,0
S,37272,149088008,515,0,0
S,37273,149092008,521,0,0
S,37274,149096008,526,0,0
S,37275,149100008,532,0,0
S,37276,149104008,537,0,0
S,37277,149108008,543,0,0
S,37278,149112008,548,0,0
S,37279,149116008,553,0,0
S,37280,149120008,558,0,0
S,37281,149124008,564,0,0
S,37282,149128008,569,0,0
S,37283,149132008,574,0,0
S,37284,149136012,579,0,0
S,37285,149140008,584,0,0
S,37286,149144008,590,0,0
S,37287,149148008,595,0,0
S,37288,149152008,595,0,0
S,37289,149156008,590,0,0
S,37290,149160012,584,0,0
S,37291,149164008,579,0,0
S,37292,149168008,574,0,0
S,37293,149172008,569,0,0
S,37294,149176008,564,0,0
S,37295,149180012,558,0,0
S,37296,149184008,553,0,0
S,37297,149188008,548,0,0
S,37298,149192008,543,0,0
S,37299,149196008,537,0,0
S,37300,149200008,533,0,0
S,37301,149204008,528,0,0
S,37302,149208008,523,0,0
S,37303,149212008,517,0,0
S,37304,149216008,514,0,0
S,37305,149220008,514,0,0
S,37306,149224008,514,0,0
S,37307,149228008,514,0,0
S,37308,149232008,514,0,0
S,37309,149236012,514,0,0
S,37310,149240008,514,0,0
S,37311,149244008,514,0,0
S,37312,149248008,514,0,0
S,37313,149252008,514,0,0
S,37314,149256008,514,0,0
S,37315,149260008,514,0,0
S,37316,149264008,514,0,0
S,37317,149268008,514,0,0
S,37318,149272008,514,0,0
S,37319,149276012,514,0,0
S,37320,149280008,514,0,0
S,37321,149284008,514,0,0
S,37322,149288008,514,0,0
S,37323,149292008,514,0,0
S,37324,149296008,514,0,0
S,37325,149300012,515,0,0
S,37326,149304008,515,0,0
S,37327,149308008,515,0,0
S,37328,149312008,515,0,0
S,37329,149316008,515,0,0
S,37330,149320008,515,0,0
S,37331,149324008,515,0,0
S,37332,149328008,515,0,0
S,37333,149332008,515,0,0
S,37334,149336008,515,0,0
S,37335,149340008,515,0,0
S,37336,149344008,518,0,0
S,37337,149348008,522,0,0
S,37338,149352008,526,0,0
S,37339,149356012,529,0,0
S,37340,149360012,533,0,0
S,37341,149364008,537,0,0
S,37342,149368008,541,0,0
S,37343,149372008,541,0,0
S,37344,149376008,537,0,0
S,37345,149380008,533,0,0
S,37346,149384008,529,0,0
S,37347,149388008,526,0,0
S,37348,149392008,522,0,0
S,37349,149396008,518,0,0
S,37350,149400008,516,0,0
S,37351,149404008,516,0,0
S,37352,149408008,516,0,0
S,37353,149412008,516,0,0
S,37354,149416008,516,0,0
S,37355,149420008,516,0,0
S,37356,149424008,516,0,0
S,37357,149428008,516,0,0
S,37358,149432008,516,0,0
S,37359,149436008,516,0,0
S,37360,149440008,509,0,0
S,37361,149444008,494,0,0
S,37362,149448008,479,0,0
S,37363,149452008,479,0,0
S,37364,149456008,494,0,0
S,37365,149460008,509,0,0
S,37366,149464008,516,0,0
S,37367,149468008,516,0,0
S,37368,149472012,601,0,0
S,37369,149476008,686,0,0
S,37370,149480008,771,0,0
S,37371,149484008,686,0,0
S,37372,149488008,601,0,0
S,37373,149492008,516,0,0
S,37374,149496008,516,0,0
S,37375,149500008,501,0,0
S,37376,149504008,485,0,0
S,37377,149508008,469,0,0
S,37378,149512012,453,0,0
S,37379,149516008,469,0,0
S,37380,149520012,485,0,0
S,37381,149524008,501,0,0
S,37382,149528008,517,0,0
S,37383,149532008,517,0,0
S,37384,149536008,517,0,0
S,37385,149540008,517,0,0
S,37386,149544008,517,0,0
S,37387,149548008,517,0,0
S,37388,149552012,517,0,0
S,37389,149556008,517,0,0
S,37390,149560008,517,0,0
S,37391,149564008,517,0,0
S,37392,149568008,520,0,0
S,37393,149572008,526,0,0
S,37394,149576008,531,0,0
S,37395,149580012,536,0,0
S,37396,149584008,541,0,0
S,37397,149588008,547,0,0
S,37398,149592008,552,0,0
S,37399,149596008,557,0,0
S,37400,149600012,563,0,0
S,37401,149604008,569,0,0
S,37402,149608008,574,0,0
S,37403,149612008,579,0,0
S,37404,149616008,584,0,0
S,37405,149620012,589,0,0
S,37406,149624008,595,0,0
S,37407,149628008,600,0,0
S,37408,149632008,600,0,0
S,37409,149636008,595,0,0
S,37410,149640012,589,0,0
S,37411,149644008,584,0,0
S,37412,149648008,579,0,0
S,37413,149652008,574,0,0
S,37414,149656008,569,0,0
S,37415,149660008,563,0,0
S,37416,149664008,558,0,0
S,37417,149668008,553,0,0
S,37418,149672008,548,0,0
S,37419,149676008,542,0,0
S,37420,149680008,537,0,0
S,37421,149684008,532,0,0
S,37422,149688008,527,0,0
S,37423,149692012,521,0,0
S,37424,149696008,518,0,0
S,37425,149700008,519,0,0
S,37426,149704012,519,0,0
S,37427,149708008,519,0,0
S,37428,149712008,519,0,0
S,37429,149716008,519,0,0
S,37430,149720008,519,0,0
S,37431,149724008,519,0,0
S,37432,149728008,519,0,0
S,37433,149732008,519,0,0
S,37434,149736008,519,0,0
S,37435,149740008,519,0,0
S,37436,149744008,519,0,0
S,37437,149748012,519,0,0
S,37438,149752008,519,0,0
S,37439,149756008,519,0,0
S,37440,149760012,519,0,0
S,37441,149764008,519,0,0
S,37442,149768008,519,0,0
S,37443,149772012,519,0,0
S,37444,149776008,519,0,0
S,37445,149780012,519,0,0
S,37446,149784008,519,0,0
S,37447,149788008,519,0,0
S,37448,149792008,519,0,0
S,37449,149796008,519,0,0
S,37450,149800008,520,0,0
S,37451,149804008,520,0,0
S,37452,149808008,520,0,0
S,37453,149812008,520,0,0
S,37454,149816012,520,0,0
S,37455,149820008,520,0,0
S,37456,149824008,523,0,0
S,37457,149828008,527,0,0
S,37458,149832008,531,0,0
S,37459,149836008,534,0,0
S,37460,149840008,538,0,0
S,37461,149844008,542,0,0
S,37462,149848008,546,0,0
S,37463,149852008,546,0,0
S,37464,149856008,542,0,0
S,37465,149860008,538,0,0
S,37466,149864008,534,0,0
S,37467,149868012,531,0,0
S,37468,149872008,527,0,0
S,37469,149876008,523,0,0
S,37470,149880008,520,0,0
S,37471,149884008,520,0,0
S,37472,149888008,520,0,0
S,37473,149892012,520,0,0
S,37474,149896008,520,0,0
S,37475,149900008,521,0,0
S,37476,149904008,521,0,0
S,37477,149908008,521,0,0
S,37478,149912008,521,0,0
S,37479,149916012,521,0,0
S,37480,149920008,514,0,0
S,37481,149924008,499,0,0
S,37482,149928008,484,0,0
S,37483,149932008,484,0,0
S,37484,149936008,499,0,0
S,37485,149940008,514,0,0
S,37486,149944008,521,0,0
S,37487,149948008,521,0,0
S,37488,149952008,606,0,0
S,37489,149956008,691,0,0
S,37490,149960012,775,0,0
S,37491,149964008,691,0,0
S,37492,149968008,606,0,0
S,37493,149972008,521,0,0
S,37494,149976008,521,0,0
S,37495,149980012,505,0,0
S,37496,149984008,489,0,0
S,37497,149988008,473,0,0
S,37498,149992012,457,0,0
S,37499,149996008,473,0,0
S,37500,150000008,490,0,0
S,37501,150004008,506,0,0
S,37502,150008008,522,0,0
S,37503,150012012,522,0,0
S,37504,150016008,522,0,0
S,37505,150020012,522,0,0
S,37506,150024008,522,0,0
S,37507,150028008,522,0,0
S,37508,150032008,522,0,0
S,37509,150036008,522,0,0
S,37510,150040008,522,0,0
S,37511,150044008,522,0,0
S,37512,150048008,525,0,0
S,37513,150052012,531,0,0
S,37514,150056008,536,0,0
S,37515,150060008,541,0,0
S,37516,150064008,546,0,0
S,37517,150068008,552,0,0
S,37518,150072008,557,0,0
S,37519,150076008,562,0,0
S,37520,150080012,567,0,0
S,37521,150084008,573,0,0
S,37522,150088008,578,0,0
S,37523,150092008,583,0,0
S,37524,150096008,588,0,0
S,37525,150100008,592,0,0
S,37526,150104008,598,0,0
S,37527,150108012,603,0,0
S,37528,150112008,603,0,0
S,37529,150116008,598,0,0
S,37530,150120008,592,0,0
S,37531,150124008,587,0,0
S,37532,150128008,582,0,0
S,37533,150132008,577,0,0
S,37534,150136008,572,0,0
S,37535,150140012,566,0,0
S,37536,150144008,561,0,0
S,37537,150148008,556,0,0
S,37538,150152012,551,0,0
S,37539,150156008,545,0,0
S,37540,150160008,540,0,0
S,37541,150164008,535,0,0
S,37542,150168008,530,0,0
S,37543,150172008,524,0,0
S,37544,150176008,521,0,0
S,37545,150180008,521,0,0
S,37546,150184008,521,0,0
S,37547,150188008,521,0,0
S,37548,150192012,521,0,0
S,37549,150196008,521,0,0
S,37550,150200008,520,0,0
S,37551,150204008,520,0,0
S,37552,150208008,520,0,0
S,37553,150212008,520,0,0
S,37554,150216008,520,0,0
S,37555,150220008,520,0,0
S,37556,150224008,520,0,0
S,37557,150228008,520,0,0
S,37558,150232008,520,0,0
S,37559,150236008,520,0,0
S,37560,150240008,520,0,0
S,37561,150244008,520,0,0
S,37562,150248008,520,0,0
S,37563,150252008,520,0,0
S,37564,150256008,520,0,0
S,37565,150260008,520,0,0
S,37566,150264012,520,0,0
S,37567,150268008,520,0,0
S,37568,150272008,520,0,0
S,37569,150276008,520,0,0
S,37570,150280008,520,0,0
S,37571,150284008,520,0,0
S,37572,150288012,520,0,0
S,37573,150292008,520,0,0
S,37574,150296008,520,0,0
S,37575,150300012,519,0,0
S,37576,150304008,522,0,0
S,37577,150308008,526,0,0
S,37578,150312012,530,0,0
S,37579,150316008,533,0,0
S,37580,150320008,537,0,0
S,37581,150324008,541,0,0
S,37582,150328008,545,0,0
S,37583,150332012,545,0,0
S,37584,150336008,541,0,0
S,37585,150340012,537,0,0
S,37586,150344008,533,0,0
S,37587,150348008,530,0,0
S,37588,150352012,526,0,0
S,37589,150356008,522,0,0
S,37590,150360008,519,0,0
S,37591,150364008,519,0,0
S,37592,150368008,519,0,0
S,37593,150372012,519,0,0
S,37594,150376008,519,0,0
S,37595,150380008,519,0,0
S,37596,150384008,519,0,0
S,37597,150388008,519,0,0
S,37598,150392008,519,0,0
S,37599,150396008,519,0,0
S,37600,150400008,511,0,0
S,37601,150404008,496,0,0
S,37602,150408008,481,0,0
S,37603,150412008,481,0,0
S,37604,150416008,496,0,0
S,37605,150420008,511,0,0
S,37606,150424008,518,0,0
S,37607,150428008,518,0,0
S,37608,150432008,603,0,0
S,37609,150436008,688,0,0
S,37610,150440012,772,0,0
S,37611,150444008,688,0,0
S,37612,150448008,603,0,0
S,37613,150452008,518,0,0
S,37614,150456008,518,0,0
S,37615,150460008,502,0,0
S,37616,150464012,486,0,0
S,37617,150468008,470,0,0
S,37618,150472008,453,0,0
S,37619,150476012,470,0,0
S,37620,150480008,486,0,0
S,37621,150484008,502,0,0
S,37622,150488008,518,0,0
S,37623,150492008,518,0,0
S,37624,150496008,518,0,0
S,37625,150500012,517,0,0
S,37626,150504008,517,0,0
S,37627,150508008,517,0,0
S,37628,150512012,517,0,0
S,37629,150516008,517,0,0
S,37630,150520008,517,0,0
S,37631,150524008,517,0,0
S,37632,150528008,520,0,0
S,37633,150532008,526,0,0
S,37634,150536008,531,0,0
S,37635,150540008,536,0,0
S,37636,150544012,541,0,0
S,37637,150548012,547,0,0
S,37638,150552008,552,0,0
S,37639,150556008,557,0,0
S,37640,150560008,562,0,0
S,37641,150564008,568,0,0
S,37642,150568012,573,0,0
S,37643,150572012,578,0,0
S,37644,150576008,583,0,0
S,37645,150580008,588,0,0
S,37646,150584008,594,0,0
S,37647,150588012,599,0,0
S,37648,150592008,599,0,0
S,37649,150596008,594,0,0
S,37650,150600008,587,0,0
S,37651,150604008,582,0,0
S,37652,150608008,577,0,0
S,37653,150612008,572,0,0
S,37654,150616008,567,0,0
S,37655,150620008,561,0,0
S,37656,150624008,556,0,0
S,37657,150628008,551,0,0
S,37658,150632008,546,0,0
S,37659,150636008,540,0,0
S,37660,150640008,535,0,0
S,37661,150644008,530,0,0
S,37662,150648008,525,0,0
S,37663,150652008,519,0,0
S,37664,150656008,516,0,0
S,37665,150660012,516,0,0
S,37666,150664008,516,0,0
S,37667,150668008,516,0,0
S,37668,150672012,516,0,0
S,37669,150676008,516,0,0
S,37670,150680008,516,0,0
S,37671,150684012,516,0,0
S,37672,150688008,516,0,0
S,37673,150692008,516,0,0
S,37674,150696012,516,0,0
S,37675,150700008,515,0,0
S,37676,150704008,515,0,0
S,37677,150708008,515,0,0
S,37678,150712012,515,0,0
S,37679,150716008,515,0,0
S,37680,150720008,515,0,0
S,37681,150724008,515,0,0
S,37682,150728008,515,0,0
S,37683,150732008,515,0,0
S,37684,150736008,515,0,0
S,37685,150740008,515,0,0
S,37686,150744008,515,0,0
S,37687,150748008,515,0,0
S,37688,150752008,515,0,0
S,37689,150756008,515,0,0
S,37690,150760008,515,0,0
S,37691,150764008,515,0,0
S,37692,150768008,515,0,0
S,37693,150772012,515,0,0
S,37694,150776008,515,0,0
S,37695,150780008,515,0,0
S,37696,150784008,518,0,0
S,37697,150788008,522,0,0
S,37698,150792008,526,0,0
S,37699,150796008,529,0,0
S,37700,150800008,532,0,0
S,37701,150804008,536,0,0
S,37702,150808008,540,0,0
S,37703,150812008,540,0,0
S,37704,150816008,536,0,0
S,37705,150820008,532,0,0
S,37706,150824012,528,0,0
S,37707,150828012,525,0,0
S,37708,150832008,521,0,0
S,37709,150836008,517,0,0
S,37710,150840008,514,0,0
S,37711,150844008,514,0,0
S,37712,150848008,514,0,0
S,37713,150852008,514,0,0
S,37714,150856008,514,0,0
S,37715,150860012,514,0,0
S,37716,150864008,514,0,0
S,37717,150868008,514,0,0
S,37718,150872008,514,0,0
S,37719,150876008,514,0,0
S,37720,150880008,507,0,0
S,37721,150884008,492,0,0
S,37722,150888008,477,0,0
S,37723,150892008,477,0,0
S,37724,150896008,492,0,0
S,37725,150900008,506,0,0
S,37726,150904008,513,0,0
S,37727,150908008,513,0,0
S,37728,150912008,598,0,0
S,37729,150916008,683,0,0
S,37730,150920008,768,0,0
S,37731,150924008,683,0,0
S,37732,150928008,598,0,0
S,37733,150932008,513,0,0
S,37734,150936008,513,0,0
S,37735,150940008,497,0,0
S,37736,150944012,481,0,0
S,37737,150948008,465,0,0
S,37738,150952008,448,0,0
S,37739,150956008,465,0,0
S,37740,150960008,481,0,0
S,37741,150964008,497,0,0
S,37742,150968008,513,0,0
S,37743,150972008,513,0,0
S,37744,150976008,513,0,0
S,37745,150980008,513,0,0
S,37746,150984008,513,0,0
S,37747,150988012,513,0,0
S,37748,150992008,513,0,0
S,37749,150996012,513,0,0
S,37750,151000008,512,0,0
S,37751,151004008,512,0,0
S,37752,151008008,515,0,0
S,37753,151012012,521,0,0
S,37754,151016008,526,0,0
S,37755,151020012,531,0,0
S,37756,151024008,536,0,0
S,37757,151028012,542,0,0
S,37758,151032008,547,0,0
S,37759,151036008,552,0,0
S,37760,151040008,557,0,0
S,37761,151044008,563,0,0
S,37762,151048008,568,0,0
S,37763,151052008,573,0,0
S,37764,151056012,578,0,0
S,37765,151060008,583,0,0
S,37766,151064012,589,0,0
S,37767,151068012,594,0,0
S,37768,151072012,594,0,0
S,37769,151076008,589,0,0
S,37770,151080008,583,0,0
S,37771,151084008,578,0,0
S,37772,151088008,573,0,0
S,37773,151092008,568,0,0
S,37774,151096008,563,0,0
S,37775,151100008,556,0,0
S,37776,151104008,551,0,0
S,37777,151108008,546,0,0
S,37778,151112012,541,0,0
S,37779,151116008,535,0,0
S,37780,151120008,530,0,0
S,37781,151124008,525,0,0
S,37782,151128008,520,0,0
S,37783,151132008,514,0,0
S,37784,151136012,511,0,0
S,37785,151140008,511,0,0
S,37786,151144008,511,0,0
S,37787,151148008,511,0,0
S,37788,151152008,511,0,0
S,37789,151156008,511,0,0
S,37790,151160008,511,0,0
S,37791,151164008,511,0,0
S,37792,151168008,511,0,0
S,37793,151172008,511,0,0
S,37794,151176008,511,0,0
S,37795,151180008,511,0,0
S,37796,151184008,511,0,0
S,37797,151188008,511,0,0
S,37798,151192008,511,0,0
S,37799,151196008,511,0,0
S,37800,151200012,510,0,0
S,37801,151204008,510,0,0
S,37802,151208008,510,0,0
S,37803,151212008,510,0,0
S,37804,151216008,510,0,0
S,37805,151220008,510,0,0
S,37806,151224008,510,0,0
S,37807,151228012,510,0,0
S,37808,151232008,510,0,0
S,37809,151236008,510,0,0
S,37810,151240008,510,0,0
S,37811,151244008,510,0,0
S,37812,151248008,510,0,0
S,37813,151252008,510,0,0
S,37814,151256008,510,0,0
S,37815,151260008,510,0,0
S,37816,151264012,513,0,0
S,37817,151268008,517,0,0
S,37818,151272008,521,0,0
S,37819,151276008,524,0,0
S,37820,151280008,528,0,0
S,37821,151284008,532,0,0
S,37822,151288008,536,0,0
S,37823,151292008,536,0,0
S,37824,151296008,532,0,0
S,37825,151300008,527,0,0
S,37826,151304008,523,0,0
S,37827,151308008,520,0,0
S,37828,151312008,516,0,0
S,37829,151316008,512,0,0
S,37830,151320008,509,0,0
S,37831,151324008,509,0,0
S,37832,151328008,509,0,0
S,37833,151332008,509,0,0
S,37834,151336008,509,0,0
S,37835,151340008,509,0,0
S,37836,151344008,509,0,0
